"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","HUR","TOT","PC_LF","M","2014-12",4.189594,
"MEX","HUR","TOT","PC_LF","M","2015-01",4.346194,
"MEX","HUR","TOT","PC_LF","M","2015-02",4.35773,
"MEX","HUR","TOT","PC_LF","M","2015-03",4.243055,
"MEX","HUR","TOT","PC_LF","M","2015-04",4.413136,
"MEX","HUR","TOT","PC_LF","M","2015-05",4.51733,
"MEX","HUR","TOT","PC_LF","M","2015-06",4.424745,
"MEX","HUR","TOT","PC_LF","M","2015-07",4.448741,
"MEX","HUR","TOT","PC_LF","M","2015-08",4.384737,
"MEX","HUR","TOT","PC_LF","M","2015-09",4.190813,
"MEX","HUR","TOT","PC_LF","M","2015-10",4.442985,
"MEX","HUR","TOT","PC_LF","M","2015-11",4.101589,
"MEX","HUR","TOT","PC_LF","M","2015-12",4.369461,
"MEX","HUR","TOT","PC_LF","M","2016-01",4.095107,
"MEX","HUR","TOT","PC_LF","M","2016-02",4.171677,
"MEX","HUR","TOT","PC_LF","M","2016-03",4.107101,
"MEX","HUR","TOT","PC_LF","M","2016-04",3.909533,
"MEX","HUR","TOT","PC_LF","M","2016-05",4.094609,
"MEX","HUR","TOT","PC_LF","M","2016-06",3.94349,
"MEX","HUR","TOT","PC_LF","M","2016-07",3.790861,
"MEX","HUR","TOT","PC_LF","M","2016-08",3.748372,
"MEX","HUR","TOT","PC_LF","M","2016-09",3.853699,
"MEX","HUR","TOT","PC_LF","M","2016-10",3.570345,
"MEX","HUR","TOT","PC_LF","M","2016-11",3.636176,
"MEX","HUR","TOT","PC_LF","M","2016-12",3.702095,
"MEX","HUR","TOT","PC_LF","M","2017-01",3.466626,
"MEX","HUR","TOT","PC_LF","M","2017-02",3.395686,
"MEX","HUR","TOT","PC_LF","M","2017-03",3.514725,
"MEX","HUR","TOT","PC_LF","M","2017-04",3.556252,
"MEX","HUR","TOT","PC_LF","M","2017-05",3.600495,
"MEX","HUR","TOT","PC_LF","M","2017-06",3.265326,
"MEX","HUR","TOT","PC_LF","M","2017-07",3.238152,
"MEX","HUR","TOT","PC_LF","M","2017-08",3.29308,
"MEX","HUR","TOT","PC_LF","M","2017-09",3.345321,
"MEX","HUR","TOT","PC_LF","M","2017-10",3.419961,
"MEX","HUR","TOT","PC_LF","M","2017-11",3.514052,
"MEX","HUR","TOT","PC_LF","M","2017-12",3.415642,
"MEX","HUR","TOT","PC_LF","M","2018-01",3.20914,
"MEX","HUR","TOT","PC_LF","M","2018-02",3.150605,
"MEX","HUR","TOT","PC_LF","M","2018-03",3.21118,
"MEX","HUR","TOT","PC_LF","M","2018-04",3.446697,
"MEX","HUR","TOT","PC_LF","M","2018-05",3.244207,
"MEX","HUR","TOT","PC_LF","M","2018-06",3.308249,
"MEX","HUR","TOT","PC_LF","M","2018-07",3.262868,
"MEX","HUR","TOT","PC_LF","M","2018-08",3.205722,
"MEX","HUR","TOT","PC_LF","M","2018-09",3.288663,
"MEX","HUR","TOT","PC_LF","M","2018-10",3.144951,
"MEX","HUR","TOT","PC_LF","M","2018-11",3.330204,
"MEX","HUR","TOT","PC_LF","M","2018-12",3.639279,
"MEX","HUR","TOT","PC_LF","M","2019-01",3.38867,
"MEX","HUR","TOT","PC_LF","M","2019-02",3.27668,
"MEX","HUR","TOT","PC_LF","M","2019-03",3.561358,
"MEX","HUR","TOT","PC_LF","M","2019-04",3.567447,
"MEX","HUR","TOT","PC_LF","M","2019-05",3.552413,
"MEX","HUR","TOT","PC_LF","M","2019-06",3.513905,
"MEX","HUR","TOT","PC_LF","M","2019-07",3.507475,
"MEX","HUR","TOT","PC_LF","M","2019-08",3.45511,
"MEX","HUR","TOT","PC_LF","M","2019-09",3.505749,
"MEX","HUR","TOT","PC_LF","M","2019-10",3.561934,
"MEX","HUR","TOT","PC_LF","M","2019-11",3.523454,
"MEX","HUR","TOT","PC_LF","M","2019-12",3.188472,
"MEX","HUR","TOT","PC_LF","M","2020-01",3.641847,
"MEX","HUR","TOT","PC_LF","M","2020-02",3.535357,
"MEX","HUR","TOT","PC_LF","M","2020-03",3.279532,
"MEX","HUR","TOT","PC_LF","M","2020-04",4.864077,
"MEX","HUR","TOT","PC_LF","M","2020-05",4.290946,
"MEX","HUR","TOT","PC_LF","M","2020-06",5.468101,
"MEX","HUR","TOT","PC_LF","M","2020-07",5.107529,
"MEX","HUR","TOT","PC_LF","M","2020-08",4.940989,
"MEX","HUR","TOT","PC_LF","M","2020-09",4.801846,
"MEX","HUR","TOT","PC_LF","M","2020-10",4.586754,
"MEX","HUR","TOT","PC_LF","M","2020-11",4.525708,
"MEX","HUR","TOT","PC_LF","M","2020-12",4.183159,
"MEX","HUR","TOT","PC_LF","M","2021-01",4.497693,
"MEX","HUR","TOT","PC_LF","M","2021-02",4.375633,
"MEX","HUR","TOT","PC_LF","M","2021-03",4.354229,
"MEX","HUR","TOT","PC_LF","M","2021-04",4.856163,
"MEX","HUR","TOT","PC_LF","M","2021-05",4.070299,
"MEX","HUR","TOT","PC_LF","M","2021-06",3.971571,
"MEX","HUR","TOT","PC_LF","M","2021-07",4.15282,
"MEX","HUR","TOT","PC_LF","M","2021-08",4.014405,
"MEX","HUR","TOT","PC_LF","M","2021-09",3.896894,
"MEX","HUR","TOT","PC_LF","M","2021-10",3.804165,
"MEX","HUR","TOT","PC_LF","M","2021-11",3.787358,
"MEX","HUR","TOT","PC_LF","M","2021-12",3.874165,
"MEX","HUR","TOT","PC_LF","M","2022-01",3.540258,
"MEX","HUR","TOT","PC_LF","M","2022-02",3.699125,
"MEX","HUR","TOT","PC_LF","M","2022-03",3.376071,
"MEX","HUR","TOT","PC_LF","M","2022-04",3.166498,
"MEX","HUR","TOT","PC_LF","M","2022-05",3.334349,
"MEX","HUR","TOT","PC_LF","M","2022-06",3.316442,
"MEX","HUR","TOT","PC_LF","M","2022-07",3.260602,
"MEX","HUR","TOT","PC_LF","M","2022-08",3.283482,
"MEX","HUR","TOT","PC_LF","M","2022-09",3.114471,
"MEX","HUR","TOT","PC_LF","M","2022-10",3.19067,
"MEX","HUR","TOT","PC_LF","M","2022-11",2.964054,
"MEX","HUR","TOT","PC_LF","M","2022-12",3.03406,
"MEX","HUR","TOT","PC_LF","M","2023-01",2.891556,
"MEX","HUR","TOT","PC_LF","M","2023-02",2.70464,
"MEX","HUR","TOT","PC_LF","M","2023-03",2.730171,
"MEX","HUR","TOT","PC_LF","M","2023-04",2.955685,
"MEX","HUR","TOT","PC_LF","M","2023-05",2.992357,
"NLD","HUR","TOT","PC_LF","M","2005-01",7,
"NLD","HUR","TOT","PC_LF","M","2005-02",7.2,
"NLD","HUR","TOT","PC_LF","M","2005-03",7.1,
"NLD","HUR","TOT","PC_LF","M","2005-04",7.1,
"NLD","HUR","TOT","PC_LF","M","2005-05",7.2,
"NLD","HUR","TOT","PC_LF","M","2005-06",7,
"NLD","HUR","TOT","PC_LF","M","2005-07",7,
"NLD","HUR","TOT","PC_LF","M","2005-08",6.9,
"NLD","HUR","TOT","PC_LF","M","2005-09",6.9,
"NLD","HUR","TOT","PC_LF","M","2005-10",6.9,
"NLD","HUR","TOT","PC_LF","M","2005-11",6.8,
"NLD","HUR","TOT","PC_LF","M","2005-12",6.8,
"NLD","HUR","TOT","PC_LF","M","2006-01",6.5,
"NLD","HUR","TOT","PC_LF","M","2006-02",6.5,
"NLD","HUR","TOT","PC_LF","M","2006-03",6.3,
"NLD","HUR","TOT","PC_LF","M","2006-04",6.2,
"NLD","HUR","TOT","PC_LF","M","2006-05",6.2,
"NLD","HUR","TOT","PC_LF","M","2006-06",6,
"NLD","HUR","TOT","PC_LF","M","2006-07",6,
"NLD","HUR","TOT","PC_LF","M","2006-08",5.9,
"NLD","HUR","TOT","PC_LF","M","2006-09",5.9,
"NLD","HUR","TOT","PC_LF","M","2006-10",5.9,
"NLD","HUR","TOT","PC_LF","M","2006-11",5.9,
"NLD","HUR","TOT","PC_LF","M","2006-12",5.8,
"NLD","HUR","TOT","PC_LF","M","2007-01",5.7,
"NLD","HUR","TOT","PC_LF","M","2007-02",5.7,
"NLD","HUR","TOT","PC_LF","M","2007-03",5.5,
"NLD","HUR","TOT","PC_LF","M","2007-04",5.3,
"NLD","HUR","TOT","PC_LF","M","2007-05",5.3,
"NLD","HUR","TOT","PC_LF","M","2007-06",5.2,
"NLD","HUR","TOT","PC_LF","M","2007-07",5.3,
"NLD","HUR","TOT","PC_LF","M","2007-08",5.2,
"NLD","HUR","TOT","PC_LF","M","2007-09",5.2,
"NLD","HUR","TOT","PC_LF","M","2007-10",5.1,
"NLD","HUR","TOT","PC_LF","M","2007-11",5.1,
"NLD","HUR","TOT","PC_LF","M","2007-12",5,
"NLD","HUR","TOT","PC_LF","M","2008-01",5,
"NLD","HUR","TOT","PC_LF","M","2008-02",4.7,
"NLD","HUR","TOT","PC_LF","M","2008-03",4.7,
"NLD","HUR","TOT","PC_LF","M","2008-04",4.8,
"NLD","HUR","TOT","PC_LF","M","2008-05",4.8,
"NLD","HUR","TOT","PC_LF","M","2008-06",4.8,
"NLD","HUR","TOT","PC_LF","M","2008-07",4.7,
"NLD","HUR","TOT","PC_LF","M","2008-08",4.7,
"NLD","HUR","TOT","PC_LF","M","2008-09",4.8,
"NLD","HUR","TOT","PC_LF","M","2008-10",4.7,
"NLD","HUR","TOT","PC_LF","M","2008-11",4.7,
"NLD","HUR","TOT","PC_LF","M","2008-12",4.8,
"NLD","HUR","TOT","PC_LF","M","2009-01",4.8,
"NLD","HUR","TOT","PC_LF","M","2009-02",4.9,
"NLD","HUR","TOT","PC_LF","M","2009-03",5,
"NLD","HUR","TOT","PC_LF","M","2009-04",5.2,
"NLD","HUR","TOT","PC_LF","M","2009-05",5.2,
"NLD","HUR","TOT","PC_LF","M","2009-06",5.3,
"NLD","HUR","TOT","PC_LF","M","2009-07",5.5,
"NLD","HUR","TOT","PC_LF","M","2009-08",5.6,
"NLD","HUR","TOT","PC_LF","M","2009-09",5.7,
"NLD","HUR","TOT","PC_LF","M","2009-10",5.8,
"NLD","HUR","TOT","PC_LF","M","2009-11",5.9,
"NLD","HUR","TOT","PC_LF","M","2009-12",6.1,
"NLD","HUR","TOT","PC_LF","M","2010-01",6.2,
"NLD","HUR","TOT","PC_LF","M","2010-02",6.2,
"NLD","HUR","TOT","PC_LF","M","2010-03",6.2,
"NLD","HUR","TOT","PC_LF","M","2010-04",6.1,
"NLD","HUR","TOT","PC_LF","M","2010-05",6.1,
"NLD","HUR","TOT","PC_LF","M","2010-06",6.2,
"NLD","HUR","TOT","PC_LF","M","2010-07",6.2,
"NLD","HUR","TOT","PC_LF","M","2010-08",6.1,
"NLD","HUR","TOT","PC_LF","M","2010-09",6,
"NLD","HUR","TOT","PC_LF","M","2010-10",6,
"NLD","HUR","TOT","PC_LF","M","2010-11",5.9,
"NLD","HUR","TOT","PC_LF","M","2010-12",5.9,
"NLD","HUR","TOT","PC_LF","M","2011-01",5.8,
"NLD","HUR","TOT","PC_LF","M","2011-02",5.9,
"NLD","HUR","TOT","PC_LF","M","2011-03",5.7,
"NLD","HUR","TOT","PC_LF","M","2011-04",5.8,
"NLD","HUR","TOT","PC_LF","M","2011-05",5.8,
"NLD","HUR","TOT","PC_LF","M","2011-06",5.7,
"NLD","HUR","TOT","PC_LF","M","2011-07",6,
"NLD","HUR","TOT","PC_LF","M","2011-08",6,
"NLD","HUR","TOT","PC_LF","M","2011-09",6.2,
"NLD","HUR","TOT","PC_LF","M","2011-10",6.4,
"NLD","HUR","TOT","PC_LF","M","2011-11",6.6,
"NLD","HUR","TOT","PC_LF","M","2011-12",6.5,
"NLD","HUR","TOT","PC_LF","M","2012-01",6.6,
"NLD","HUR","TOT","PC_LF","M","2012-02",6.5,
"NLD","HUR","TOT","PC_LF","M","2012-03",6.5,
"NLD","HUR","TOT","PC_LF","M","2012-04",6.8,
"NLD","HUR","TOT","PC_LF","M","2012-05",6.7,
"NLD","HUR","TOT","PC_LF","M","2012-06",6.7,
"NLD","HUR","TOT","PC_LF","M","2012-07",6.8,
"NLD","HUR","TOT","PC_LF","M","2012-08",6.8,
"NLD","HUR","TOT","PC_LF","M","2012-09",6.9,
"NLD","HUR","TOT","PC_LF","M","2012-10",7,
"NLD","HUR","TOT","PC_LF","M","2012-11",7.2,
"NLD","HUR","TOT","PC_LF","M","2012-12",7.4,
"NLD","HUR","TOT","PC_LF","M","2013-01",7.5,
"NLD","HUR","TOT","PC_LF","M","2013-02",7.7,
"NLD","HUR","TOT","PC_LF","M","2013-03",7.9,
"NLD","HUR","TOT","PC_LF","M","2013-04",8,
"NLD","HUR","TOT","PC_LF","M","2013-05",8.1,
"NLD","HUR","TOT","PC_LF","M","2013-06",8.3,
"NLD","HUR","TOT","PC_LF","M","2013-07",8.5,
"NLD","HUR","TOT","PC_LF","M","2013-08",8.5,
"NLD","HUR","TOT","PC_LF","M","2013-09",8.5,
"NLD","HUR","TOT","PC_LF","M","2013-10",8.5,
"NLD","HUR","TOT","PC_LF","M","2013-11",8.4,
"NLD","HUR","TOT","PC_LF","M","2013-12",8.5,
"NLD","HUR","TOT","PC_LF","M","2014-01",8.6,
"NLD","HUR","TOT","PC_LF","M","2014-02",8.7,
"NLD","HUR","TOT","PC_LF","M","2014-03",8.7,
"NLD","HUR","TOT","PC_LF","M","2014-04",8.6,
"NLD","HUR","TOT","PC_LF","M","2014-05",8.5,
"NLD","HUR","TOT","PC_LF","M","2014-06",8.3,
"NLD","HUR","TOT","PC_LF","M","2014-07",8.2,
"NLD","HUR","TOT","PC_LF","M","2014-08",8.1,
"NLD","HUR","TOT","PC_LF","M","2014-09",8,
"NLD","HUR","TOT","PC_LF","M","2014-10",8.1,
"NLD","HUR","TOT","PC_LF","M","2014-11",8.1,
"NLD","HUR","TOT","PC_LF","M","2014-12",8.2,
"NLD","HUR","TOT","PC_LF","M","2015-01",8.3,
"NLD","HUR","TOT","PC_LF","M","2015-02",8.1,
"NLD","HUR","TOT","PC_LF","M","2015-03",8.1,
"NLD","HUR","TOT","PC_LF","M","2015-04",8.1,
"NLD","HUR","TOT","PC_LF","M","2015-05",8,
"NLD","HUR","TOT","PC_LF","M","2015-06",7.9,
"NLD","HUR","TOT","PC_LF","M","2015-07",7.7,
"NLD","HUR","TOT","PC_LF","M","2015-08",7.7,
"NLD","HUR","TOT","PC_LF","M","2015-09",7.8,
"NLD","HUR","TOT","PC_LF","M","2015-10",7.9,
"NLD","HUR","TOT","PC_LF","M","2015-11",7.7,
"NLD","HUR","TOT","PC_LF","M","2015-12",7.6,
"NLD","HUR","TOT","PC_LF","M","2016-01",7.4,
"NLD","HUR","TOT","PC_LF","M","2016-02",7.5,
"NLD","HUR","TOT","PC_LF","M","2016-03",7.4,
"NLD","HUR","TOT","PC_LF","M","2016-04",7.4,
"NLD","HUR","TOT","PC_LF","M","2016-05",7.2,
"NLD","HUR","TOT","PC_LF","M","2016-06",7.1,
"NLD","HUR","TOT","PC_LF","M","2016-07",7,
"NLD","HUR","TOT","PC_LF","M","2016-08",6.8,
"NLD","HUR","TOT","PC_LF","M","2016-09",6.7,
"NLD","HUR","TOT","PC_LF","M","2016-10",6.6,
"NLD","HUR","TOT","PC_LF","M","2016-11",6.6,
"NLD","HUR","TOT","PC_LF","M","2016-12",6.4,
"NLD","HUR","TOT","PC_LF","M","2017-01",6.4,
"NLD","HUR","TOT","PC_LF","M","2017-02",6.3,
"NLD","HUR","TOT","PC_LF","M","2017-03",6.2,
"NLD","HUR","TOT","PC_LF","M","2017-04",6.1,
"NLD","HUR","TOT","PC_LF","M","2017-05",6.1,
"NLD","HUR","TOT","PC_LF","M","2017-06",6,
"NLD","HUR","TOT","PC_LF","M","2017-07",5.9,
"NLD","HUR","TOT","PC_LF","M","2017-08",5.7,
"NLD","HUR","TOT","PC_LF","M","2017-09",5.7,
"NLD","HUR","TOT","PC_LF","M","2017-10",5.5,
"NLD","HUR","TOT","PC_LF","M","2017-11",5.4,
"NLD","HUR","TOT","PC_LF","M","2017-12",5.4,
"NLD","HUR","TOT","PC_LF","M","2018-01",5.2,
"NLD","HUR","TOT","PC_LF","M","2018-02",5.1,
"NLD","HUR","TOT","PC_LF","M","2018-03",5,
"NLD","HUR","TOT","PC_LF","M","2018-04",4.9,
"NLD","HUR","TOT","PC_LF","M","2018-05",4.9,
"NLD","HUR","TOT","PC_LF","M","2018-06",4.9,
"NLD","HUR","TOT","PC_LF","M","2018-07",4.9,
"NLD","HUR","TOT","PC_LF","M","2018-08",4.9,
"NLD","HUR","TOT","PC_LF","M","2018-09",4.8,
"NLD","HUR","TOT","PC_LF","M","2018-10",4.7,
"NLD","HUR","TOT","PC_LF","M","2018-11",4.6,
"NLD","HUR","TOT","PC_LF","M","2018-12",4.6,
"NLD","HUR","TOT","PC_LF","M","2019-01",4.6,
"NLD","HUR","TOT","PC_LF","M","2019-02",4.4,
"NLD","HUR","TOT","PC_LF","M","2019-03",4.4,
"NLD","HUR","TOT","PC_LF","M","2019-04",4.3,
"NLD","HUR","TOT","PC_LF","M","2019-05",4.3,
"NLD","HUR","TOT","PC_LF","M","2019-06",4.4,
"NLD","HUR","TOT","PC_LF","M","2019-07",4.4,
"NLD","HUR","TOT","PC_LF","M","2019-08",4.5,
"NLD","HUR","TOT","PC_LF","M","2019-09",4.5,
"NLD","HUR","TOT","PC_LF","M","2019-10",4.5,
"NLD","HUR","TOT","PC_LF","M","2019-11",4.5,
"NLD","HUR","TOT","PC_LF","M","2019-12",4.3,
"NLD","HUR","TOT","PC_LF","M","2020-01",4.1,
"NLD","HUR","TOT","PC_LF","M","2020-02",4,
"NLD","HUR","TOT","PC_LF","M","2020-03",4.1,
"NLD","HUR","TOT","PC_LF","M","2020-04",4.5,
"NLD","HUR","TOT","PC_LF","M","2020-05",4.6,
"NLD","HUR","TOT","PC_LF","M","2020-06",5.4,
"NLD","HUR","TOT","PC_LF","M","2020-07",5.5,
"NLD","HUR","TOT","PC_LF","M","2020-08",5.5,
"NLD","HUR","TOT","PC_LF","M","2020-09",5.4,
"NLD","HUR","TOT","PC_LF","M","2020-10",5.3,
"NLD","HUR","TOT","PC_LF","M","2020-11",5,
"NLD","HUR","TOT","PC_LF","M","2020-12",4.9,
"NLD","HUR","TOT","PC_LF","M","2021-01",4.7,
"NLD","HUR","TOT","PC_LF","M","2021-02",4.7,
"NLD","HUR","TOT","PC_LF","M","2021-03",4.6,
"NLD","HUR","TOT","PC_LF","M","2021-04",4.5,
"NLD","HUR","TOT","PC_LF","M","2021-05",4.4,
"NLD","HUR","TOT","PC_LF","M","2021-06",4.2,
"NLD","HUR","TOT","PC_LF","M","2021-07",4.1,
"NLD","HUR","TOT","PC_LF","M","2021-08",4.2,
"NLD","HUR","TOT","PC_LF","M","2021-09",4.1,
"NLD","HUR","TOT","PC_LF","M","2021-10",3.9,
"NLD","HUR","TOT","PC_LF","M","2021-11",3.7,
"NLD","HUR","TOT","PC_LF","M","2021-12",3.8,
"NLD","HUR","TOT","PC_LF","M","2022-01",3.6,
"NLD","HUR","TOT","PC_LF","M","2022-02",3.4,
"NLD","HUR","TOT","PC_LF","M","2022-03",3.3,
"NLD","HUR","TOT","PC_LF","M","2022-04",3.2,
"NLD","HUR","TOT","PC_LF","M","2022-05",3.3,
"NLD","HUR","TOT","PC_LF","M","2022-06",3.4,
"NLD","HUR","TOT","PC_LF","M","2022-07",3.6,
"NLD","HUR","TOT","PC_LF","M","2022-08",3.8,
"NLD","HUR","TOT","PC_LF","M","2022-09",3.8,
"NLD","HUR","TOT","PC_LF","M","2022-10",3.7,
"NLD","HUR","TOT","PC_LF","M","2022-11",3.6,
"NLD","HUR","TOT","PC_LF","M","2022-12",3.5,
"NLD","HUR","TOT","PC_LF","M","2023-01",3.6,
"NLD","HUR","TOT","PC_LF","M","2023-02",3.5,
"NLD","HUR","TOT","PC_LF","M","2023-03",3.5,
"NLD","HUR","TOT","PC_LF","M","2023-04",3.4,
"NLD","HUR","TOT","PC_LF","M","2023-05",3.5,
"NOR","HUR","TOT","PC_LF","M","2005-01",4.5,
"NOR","HUR","TOT","PC_LF","M","2005-02",4.4,
"NOR","HUR","TOT","PC_LF","M","2005-03",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-04",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-05",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-06",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-07",4.7,
"NOR","HUR","TOT","PC_LF","M","2005-08",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-09",4.5,
"NOR","HUR","TOT","PC_LF","M","2005-10",4.5,
"NOR","HUR","TOT","PC_LF","M","2005-11",4.4,
"NOR","HUR","TOT","PC_LF","M","2005-12",4.3,"B"
"NOR","HUR","TOT","PC_LF","M","2006-01",4.3,
"NOR","HUR","TOT","PC_LF","M","2006-02",4.3,
"NOR","HUR","TOT","PC_LF","M","2006-03",3.9,
"NOR","HUR","TOT","PC_LF","M","2006-04",4,
"NOR","HUR","TOT","PC_LF","M","2006-05",3.9,
"NOR","HUR","TOT","PC_LF","M","2006-06",3.9,
"NOR","HUR","TOT","PC_LF","M","2006-07",3.4,
"NOR","HUR","TOT","PC_LF","M","2006-08",3.7,
"NOR","HUR","TOT","PC_LF","M","2006-09",3.3,
"NOR","HUR","TOT","PC_LF","M","2006-10",2.9,
"NOR","HUR","TOT","PC_LF","M","2006-11",2.8,
"NOR","HUR","TOT","PC_LF","M","2006-12",2.8,
"NOR","HUR","TOT","PC_LF","M","2007-01",3.1,
"NOR","HUR","TOT","PC_LF","M","2007-02",2.9,
"NOR","HUR","TOT","PC_LF","M","2007-03",2.8,
"NOR","HUR","TOT","PC_LF","M","2007-04",2.9,
"NOR","HUR","TOT","PC_LF","M","2007-05",2.7,
"NOR","HUR","TOT","PC_LF","M","2007-06",2.5,
"NOR","HUR","TOT","PC_LF","M","2007-07",2.9,
"NOR","HUR","TOT","PC_LF","M","2007-08",2.8,
"NOR","HUR","TOT","PC_LF","M","2007-09",2.4,
"NOR","HUR","TOT","PC_LF","M","2007-10",2.8,
"NOR","HUR","TOT","PC_LF","M","2007-11",2.4,
"NOR","HUR","TOT","PC_LF","M","2007-12",2.4,
"NOR","HUR","TOT","PC_LF","M","2008-01",2.9,
"NOR","HUR","TOT","PC_LF","M","2008-02",2.6,
"NOR","HUR","TOT","PC_LF","M","2008-03",2.6,
"NOR","HUR","TOT","PC_LF","M","2008-04",2.7,
"NOR","HUR","TOT","PC_LF","M","2008-05",2.8,
"NOR","HUR","TOT","PC_LF","M","2008-06",3,
"NOR","HUR","TOT","PC_LF","M","2008-07",3,
"NOR","HUR","TOT","PC_LF","M","2008-08",2.8,
"NOR","HUR","TOT","PC_LF","M","2008-09",3.2,
"NOR","HUR","TOT","PC_LF","M","2008-10",3.2,
"NOR","HUR","TOT","PC_LF","M","2008-11",2.9,
"NOR","HUR","TOT","PC_LF","M","2008-12",3.2,
"NOR","HUR","TOT","PC_LF","M","2009-01",3.2,
"NOR","HUR","TOT","PC_LF","M","2009-02",3.4,
"NOR","HUR","TOT","PC_LF","M","2009-03",3.3,
"NOR","HUR","TOT","PC_LF","M","2009-04",3.6,
"NOR","HUR","TOT","PC_LF","M","2009-05",3.6,
"NOR","HUR","TOT","PC_LF","M","2009-06",3.6,
"NOR","HUR","TOT","PC_LF","M","2009-07",3.3,
"NOR","HUR","TOT","PC_LF","M","2009-08",3.6,
"NOR","HUR","TOT","PC_LF","M","2009-09",3.4,
"NOR","HUR","TOT","PC_LF","M","2009-10",3.4,
"NOR","HUR","TOT","PC_LF","M","2009-11",3.7,
"NOR","HUR","TOT","PC_LF","M","2009-12",3.4,
"NOR","HUR","TOT","PC_LF","M","2010-01",3.8,
"NOR","HUR","TOT","PC_LF","M","2010-02",4,
"NOR","HUR","TOT","PC_LF","M","2010-03",4.6,
"NOR","HUR","TOT","PC_LF","M","2010-04",3.9,
"NOR","HUR","TOT","PC_LF","M","2010-05",4,
"NOR","HUR","TOT","PC_LF","M","2010-06",4.3,
"NOR","HUR","TOT","PC_LF","M","2010-07",3.6,
"NOR","HUR","TOT","PC_LF","M","2010-08",3.8,
"NOR","HUR","TOT","PC_LF","M","2010-09",3.9,
"NOR","HUR","TOT","PC_LF","M","2010-10",3.8,
"NOR","HUR","TOT","PC_LF","M","2010-11",3.4,
"NOR","HUR","TOT","PC_LF","M","2010-12",4.1,
"NOR","HUR","TOT","PC_LF","M","2011-01",3.2,
"NOR","HUR","TOT","PC_LF","M","2011-02",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-03",3.8,
"NOR","HUR","TOT","PC_LF","M","2011-04",3.8,
"NOR","HUR","TOT","PC_LF","M","2011-05",3.5,
"NOR","HUR","TOT","PC_LF","M","2011-06",3.6,
"NOR","HUR","TOT","PC_LF","M","2011-07",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-08",3.7,
"NOR","HUR","TOT","PC_LF","M","2011-09",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-10",3.8,
"NOR","HUR","TOT","PC_LF","M","2011-11",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-12",3.5,
"NOR","HUR","TOT","PC_LF","M","2012-01",3.8,
"NOR","HUR","TOT","PC_LF","M","2012-02",3.7,
"NOR","HUR","TOT","PC_LF","M","2012-03",3,
"NOR","HUR","TOT","PC_LF","M","2012-04",3.5,
"NOR","HUR","TOT","PC_LF","M","2012-05",3.5,
"NOR","HUR","TOT","PC_LF","M","2012-06",3.2,
"NOR","HUR","TOT","PC_LF","M","2012-07",3.4,
"NOR","HUR","TOT","PC_LF","M","2012-08",3.3,
"NOR","HUR","TOT","PC_LF","M","2012-09",3.3,
"NOR","HUR","TOT","PC_LF","M","2012-10",3.8,
"NOR","HUR","TOT","PC_LF","M","2012-11",3.5,
"NOR","HUR","TOT","PC_LF","M","2012-12",3.7,
"NOR","HUR","TOT","PC_LF","M","2013-01",3.8,
"NOR","HUR","TOT","PC_LF","M","2013-02",4,
"NOR","HUR","TOT","PC_LF","M","2013-03",4.1,
"NOR","HUR","TOT","PC_LF","M","2013-04",4.1,
"NOR","HUR","TOT","PC_LF","M","2013-05",3.9,
"NOR","HUR","TOT","PC_LF","M","2013-06",3.7,
"NOR","HUR","TOT","PC_LF","M","2013-07",3.7,
"NOR","HUR","TOT","PC_LF","M","2013-08",4.3,
"NOR","HUR","TOT","PC_LF","M","2013-09",3.9,
"NOR","HUR","TOT","PC_LF","M","2013-10",3.6,
"NOR","HUR","TOT","PC_LF","M","2013-11",3.8,
"NOR","HUR","TOT","PC_LF","M","2013-12",4.4,
"NOR","HUR","TOT","PC_LF","M","2014-01",4.1,
"NOR","HUR","TOT","PC_LF","M","2014-02",3.3,
"NOR","HUR","TOT","PC_LF","M","2014-03",4.1,
"NOR","HUR","TOT","PC_LF","M","2014-04",3.6,
"NOR","HUR","TOT","PC_LF","M","2014-05",3.3,
"NOR","HUR","TOT","PC_LF","M","2014-06",3.3,
"NOR","HUR","TOT","PC_LF","M","2014-07",4.2,
"NOR","HUR","TOT","PC_LF","M","2014-08",3.6,
"NOR","HUR","TOT","PC_LF","M","2014-09",4.2,
"NOR","HUR","TOT","PC_LF","M","2014-10",4,
"NOR","HUR","TOT","PC_LF","M","2014-11",3.8,
"NOR","HUR","TOT","PC_LF","M","2014-12",3.9,
"NOR","HUR","TOT","PC_LF","M","2015-01",4.3,
"NOR","HUR","TOT","PC_LF","M","2015-02",4.7,
"NOR","HUR","TOT","PC_LF","M","2015-03",4.7,
"NOR","HUR","TOT","PC_LF","M","2015-04",4.6,
"NOR","HUR","TOT","PC_LF","M","2015-05",4.3,
